date_;val_;n_day_;time_
2017-09-15;1.05332837371193;101;53
2017-09-15;-0.041341508997536;101;54
2017-09-15;0.724927408899092;101;55
2017-09-15;-0.150808497268483;101;56
2017-09-15;0.0681254792734108;101;57
2017-09-15;0.615460420628145;101;58
2017-09-15;0.177592467544358;101;59
2017-09-15;-0.041341508997536;101;60
2017-09-15;0.505993432357198;101;61
2017-09-15;0.0681254792734108;101;62
2017-09-15;0.177592467544358;101;63
2017-09-15;-0.150808497268483;101;64
2017-09-15;0.287059455815304;101;65
2017-09-15;-0.150808497268483;101;66
2017-09-15;-0.26027548553943;101;67
2017-09-15;-0.150808497268483;101;68
2017-09-15;-0.369742473810376;101;69
2017-09-15;0.177592467544358;101;70
2017-09-15;-0.041341508997536;101;71
2017-09-15;-0.698143438623217;101;72
2017-09-15;-0.479209462081323;101;73
2017-09-15;-0.26027548553943;101;74
2017-09-15;-0.698143438623217;101;75
2017-09-15;-0.26027548553943;101;76
2017-09-15;-0.807610426894164;101;77
2017-09-15;-0.150808497268483;101;78
2017-09-15;-0.479209462081323;101;79
2017-09-15;-1.02654440343606;101;80
2017-09-15;-0.479209462081323;101;81
2017-09-15;-0.26027548553943;101;82
2017-09-15;-0.58867645035227;101;83
2017-09-15;-1.02654440343606;101;84
2017-09-15;-1.02654440343606;101;85
2017-09-15;-1.3549453682489;101;86
2017-09-15;-0.807610426894164;101;87
2017-09-15;-0.698143438623217;101;88
2017-09-15;-0.807610426894164;101;89
2017-09-15;-0.26027548553943;101;90
2017-09-15;-1.3549453682489;101;91
2017-09-15;-1.57387934479079;101;92
2017-09-15;-0.91707741516511;101;93
2017-09-15;-0.807610426894164;101;94
2017-09-15;-0.698143438623217;101;95
2017-09-15;-1.24547837997795;101;96
2017-09-16;-1.3549453682489;102;1
2017-09-16;-1.46441235651984;102;2
2017-09-16;-0.91707741516511;102;3
2017-09-16;-0.369742473810376;102;4
2017-09-16;-1.136011391707;102;5
2017-09-16;-0.041341508997536;102;6
